age,sex,job,housing,saving_accounts,checking_account,credit_amount,duration,purpose,risk,credit_per_month,age_group,credit_to_age_ratio,no_checking,no_saving,saving_level,checking_level,financial_security
44.0,male,2,own,quite rich,little,2375.0,24.0,business,good,98.95421024123995,41-50,53.97727272727273,0,0,3,1,0.8888888888888888
23.0,female,2,rent,little,little,1216.0,18.0,car,bad,67.55180267762901,18-30,52.869565217391305,0,0,1,1,0.45126353790613716
29.0,male,2,rent,little,little,7882.375,42.0,business,bad,187.6711268779315,18-30,271.8060344827586,0,0,1,1,0.11258250186464769
42.0,female,2,own,little,moderate,5084.0,24.0,radio/TV,good,211.82450731219532,41-50,121.04761904761905,0,0,1,2,0.1643655489809336
25.0,female,1,own,little,rich,2327.0,15.0,radio/TV,bad,155.12299180054663,18-30,93.08,0,0,1,3,0.30057108506161706
48.0,male,2,own,little,little,1082.0,12.0,car,bad,90.15915340388301,41-50,22.541666666666668,0,0,1,1,0.48030739673390976
21.0,female,2,own,little,little,886.0,12.0,radio/TV,good,73.82718106824431,18-30,42.19047619047619,0,0,1,1,0.5302226935312832
23.0,female,1,rent,little,little,601.0,4.0,furniture/equipment,good,150.21244688827792,18-30,26.130434782608695,0,0,1,1,0.6246096189881324
63.0,male,2,own,little,little,2957.0,24.0,car,good,123.20319986667222,60+,46.93650793650794,0,0,1,1,0.25271670457417234
46.0,male,2,own,little,little,2611.0,24.0,radio/TV,good,108.7871338694221,41-50,56.76086956521739,0,0,1,1,0.27693159789531985
29.0,male,2,own,little,little,5179.0,36.0,furniture/equipment,bad,143.85711508013668,18-30,178.58620689655172,0,0,1,1,0.1618384851917786
28.0,male,1,own,little,little,2993.0,21.0,car,good,142.5170229989048,18-30,106.89285714285714,0,0,1,1,0.25043826696719257
23.0,female,2,own,little,little,1943.0,18.0,repairs,bad,107.93844786400754,18-30,84.47826086956522,0,0,1,1,0.3397893306150187
50.0,male,2,own,little,little,1559.0,24.0,business,good,64.9556268488813,41-50,31.18,0,0,1,1,0.3907776475185619
47.0,male,2,own,little,little,3422.0,18.0,furniture/equipment,good,190.10054996944612,41-50,72.80851063829788,0,0,1,1,0.22614201718679328
35.0,male,2,own,little,moderate,3976.0,21.0,furniture/equipment,good,189.3243178896243,31-40,113.6,0,0,1,2,0.20096463022508038
64.5,male,2,rent,little,little,6761.0,18.0,car,bad,375.5902449863896,60+,104.82170542635659,0,0,1,1,0.12884937508053085
28.0,male,2,own,little,little,1249.0,24.0,car,good,52.039498354235235,18-30,44.607142857142854,0,0,1,1,0.4446420631391729
59.0,male,2,own,little,little,1364.0,9.0,radio/TV,good,151.5387179202311,51-60,23.11864406779661,0,0,1,1,0.4230118443316413
57.0,male,1,own,little,little,709.0,12.0,radio/TV,bad,59.07841013248896,51-60,12.43859649122807,0,0,1,1,0.5851375073142188
33.0,male,2,rent,little,little,2235.0,20.0,car,bad,111.74441277936103,31-40,67.72727272727273,0,0,1,1,0.3091190108191654
43.0,male,2,own,little,little,4042.0,24.0,car,good,168.40964959793342,41-50,94.0,0,0,1,1,0.19833399444664818
35.0,male,2,free,little,little,1471.0,15.0,radio/TV,good,98.0601293247117,31-40,42.02857142857143,0,0,1,1,0.4046944556859571
32.0,male,1,free,little,little,1442.0,18.0,car,bad,80.10666074106993,31-40,45.0625,0,0,1,1,0.40950040950040945
45.0,male,2,own,little,little,7882.375,36.0,car,good,218.94877920057777,41-50,175.1638888888889,0,0,1,1,0.11258250186464769
33.0,male,2,own,moderate,little,1474.0,24.0,car,good,61.4141077455106,31-40,44.666666666666664,0,0,2,1,0.8084074373484236
40.0,female,2,own,little,little,894.0,10.0,education,good,89.39106089391062,31-40,22.35,0,0,1,1,0.5279831045406547
28.0,male,2,free,little,little,3343.0,15.0,furniture/equipment,good,222.85180987934137,18-30,119.39285714285714,0,0,1,1,0.23025558369790466
29.0,female,2,own,little,little,3959.0,15.0,car,bad,263.9157389507366,18-30,136.51724137931035,0,0,1,1,0.20165355918531963
26.0,male,2,rent,moderate,little,3577.0,9.0,car,good,397.40028885679374,18-30,137.57692307692307,0,0,2,1,0.4369674459252786
27.0,male,2,own,rich,little,5804.0,24.0,car,good,241.8232573642765,18-30,214.96296296296296,0,0,4,1,0.5878894767783657
28.0,male,2,own,little,little,2169.0,18.0,business,bad,120.49330592744846,18-30,77.46428571428571,0,0,1,1,0.3155569580309246
35.0,female,2,own,little,little,2439.0,24.0,radio/TV,bad,101.62076580142494,31-40,69.68571428571428,0,0,1,1,0.29078220412910727
32.0,male,1,own,rich,little,4526.0,27.0,furniture/equipment,good,167.62342135476464,31-40,141.4375,0,0,4,1,0.7238508867173362
25.0,male,1,rent,little,little,2210.0,10.0,furniture/equipment,bad,220.97790220977905,18-30,88.4,0,0,1,1,0.3115264797507788
20.0,female,2,rent,quite rich,little,2221.0,15.0,furniture/equipment,good,148.05679621358576,18-30,111.05,0,0,3,1,0.9313877677739832
27.0,female,2,own,little,little,2389.0,18.0,radio/TV,good,132.71484917504583,18-30,88.48148148148148,0,0,1,1,0.29507229271171437
42.0,male,2,own,little,little,3331.0,12.0,furniture/equipment,good,277.5602033163903,41-50,79.30952380952381,0,0,1,1,0.2308935580697299
37.0,male,2,own,little,little,7409.0,36.0,business,good,205.7998388933641,31-40,200.24324324324326,0,0,1,1,0.11892020454275183
24.0,female,2,rent,little,little,652.0,12.0,furniture/equipment,good,54.32880593283893,18-30,27.166666666666668,0,0,1,1,0.6053268765133172
40.0,female,2,own,quite rich,little,7678.0,36.0,furniture/equipment,good,213.27185355962337,31-40,191.95,0,0,3,1,0.34570177460244295
46.0,male,2,own,little,rich,1343.0,6.0,car,good,223.79603399433427,41-50,29.195652173913043,0,0,1,3,0.42680324370465217
26.0,male,2,own,moderate,little,1382.0,24.0,business,good,57.580934127744676,18-30,53.15384615384615,0,0,2,1,0.839630562552477
24.0,female,2,own,little,little,874.0,15.0,domestic appliances,good,58.262782481167925,18-30,36.416666666666664,0,0,1,1,0.5336179295624333
29.0,male,1,own,little,little,3590.0,12.0,furniture/equipment,good,299.1417381884843,18-30,123.79310344827586,0,0,1,1,0.2178649237472767
40.0,female,2,own,rich,moderate,1322.0,11.0,car,good,120.17089355513136,31-40,33.05,0,0,4,2,1.722652885443583
36.0,male,3,free,little,little,1940.0,18.0,radio/TV,good,107.77179045608577,31-40,53.888888888888886,0,0,1,1,0.3401360544217687
28.0,male,2,own,little,little,3595.0,36.0,radio/TV,good,99.85833726840922,18-30,128.39285714285714,0,0,1,1,0.21762785636561477
27.0,male,3,free,little,little,1422.0,9.0,car,bad,157.98244639484503,18-30,52.666666666666664,0,0,1,1,0.4128819157720892
36.0,male,2,own,little,little,6742.0,30.0,radio/TV,good,224.7258424719176,31-40,187.27777777777777,0,0,1,1,0.12916559028674762
38.0,male,3,own,little,little,7814.0,24.0,car,good,325.5697679263364,31-40,205.6315789473684,0,0,1,1,0.11345586566825505
48.0,male,2,free,little,little,7882.375,24.0,car,good,328.4186075580184,41-50,164.21614583333334,0,0,1,1,0.11258250186464769
36.0,male,2,own,little,moderate,2181.0,30.0,car,good,72.69757674744174,31-40,60.583333333333336,0,0,1,2,0.31436655139893116
64.5,female,0,own,little,little,1098.0,18.0,radio/TV,good,60.996611299372255,60+,17.023255813953487,0,0,1,1,0.47664442326024786
43.0,male,2,own,little,moderate,4057.0,24.0,furniture/equipment,bad,169.03462355735178,41-50,94.34883720930233,0,0,1,2,0.19774569903104605
53.0,female,2,own,little,little,795.0,12.0,education,bad,66.24447962669778,51-60,15.0,0,0,1,1,0.5571030640668524
34.0,male,2,own,little,moderate,2825.0,24.0,business,good,117.70342902379068,31-40,83.08823529411765,0,0,1,2,0.26143790849673204
23.0,male,2,own,little,moderate,7882.375,42.0,business,bad,187.6711268779315,18-30,342.7119565217391,0,0,1,2,0.11258250186464769
34.0,male,3,own,little,little,6614.0,36.0,car,good,183.71711896891753,31-40,194.52941176470588,0,0,1,1,0.1313370107696349
40.0,male,2,rent,little,little,7824.0,28.0,car,good,279.41859219313596,31-40,195.6,0,0,1,1,0.11332728921124206
43.0,male,3,own,little,little,2442.0,27.0,business,good,90.44109477426761,41-50,56.7906976744186,0,0,1,1,0.2905287623474724
46.0,male,2,own,little,little,1829.0,15.0,radio/TV,good,121.92520498633425,41-50,39.76086956521739,0,0,1,1,0.35348179568752214
38.0,male,1,own,little,little,2171.0,12.0,car,good,180.90159153403883,31-40,57.13157894736842,0,0,1,1,0.315357931251971
34.0,male,2,own,little,moderate,5800.0,36.0,car,good,161.10663592677983,31-40,170.58823529411765,0,0,1,2,0.14705882352941177
29.0,male,2,own,little,little,1169.0,18.0,radio/TV,good,64.94083662018777,18-30,40.310344827586206,0,0,1,1,0.4610419548178884
31.0,male,3,own,little,little,7882.375,36.0,car,good,218.94877920057777,31-40,254.2701612903226,0,0,1,1,0.11258250186464769
28.0,female,3,rent,little,little,2606.0,21.0,radio/TV,good,124.08932907956763,18-30,93.07142857142857,0,0,1,1,0.27731558513588467
35.0,female,2,own,rich,little,1592.0,12.0,furniture/equipment,good,132.65561203233065,31-40,45.48571428571429,0,0,4,1,1.5432098765432098
33.0,female,1,rent,little,little,2186.0,15.0,furniture/equipment,good,145.7236184254383,31-40,66.24242424242425,0,0,1,1,0.31387319522912743
42.0,male,2,own,little,little,4153.0,18.0,furniture/equipment,bad,230.7094050330537,41-50,98.88095238095238,0,0,1,1,0.19406171162429653
43.0,male,2,rent,little,little,2625.0,16.0,car,bad,164.0522467345791,41-50,61.04651162790697,0,0,1,1,0.27586206896551724
44.0,male,2,own,little,little,3485.0,20.0,car,good,174.2412879356032,41-50,79.20454545454545,0,0,1,1,0.22296544035674473
42.0,male,2,free,little,little,7882.375,36.0,car,good,218.94877920057777,41-50,187.67559523809524,0,0,1,1,0.11258250186464769
40.0,male,2,rent,little,little,1386.0,15.0,radio/TV,good,92.3938404106393,31-40,34.65,0,0,1,1,0.4191114836546521
36.0,male,3,own,little,little,1278.0,24.0,radio/TV,good,53.247781342444064,31-40,35.5,0,0,1,1,0.43898156277436345
20.0,male,3,rent,little,little,1107.0,12.0,radio/TV,good,92.24231314057162,18-30,55.35,0,0,1,1,0.4746084480303749
24.0,male,1,own,little,little,3763.0,21.0,car,good,179.18194371696586,18-30,156.79166666666666,0,0,1,1,0.20995171110644553
27.0,male,2,own,little,moderate,3711.0,36.0,education,good,103.08046998694482,18-30,137.44444444444446,0,0,1,2,0.21226915729144555
46.0,female,1,own,little,little,3594.0,15.0,car,good,239.58402773148458,41-50,78.1304347826087,0,0,1,1,0.21767522855899002
33.0,female,1,own,little,moderate,3195.0,9.0,car,good,354.9605599377847,31-40,96.81818181818181,0,0,1,2,0.23837902264600713
34.0,female,2,own,little,little,4454.0,36.0,radio/TV,good,123.7187855892892,31-40,131.0,0,0,1,1,0.18335166850018336
25.0,female,1,own,little,moderate,4736.0,24.0,furniture/equipment,bad,197.32511145368943,18-30,189.44,0,0,1,2,0.17433751743375175
25.0,female,2,own,little,moderate,2991.0,30.0,radio/TV,good,99.69667677744074,18-30,119.64,0,0,1,2,0.2505637684790779
28.0,male,2,own,rich,little,2142.0,11.0,business,good,194.7095718571039,18-30,76.5,0,0,4,1,1.2730744748567793
31.0,male,2,rent,little,little,3161.0,24.0,business,bad,131.70284571476188,31-40,101.96774193548387,0,0,1,1,0.24032684450853162
32.0,female,3,own,little,moderate,7882.375,42.0,vacation/others,bad,187.6711268779315,31-40,246.32421875,0,0,1,2,0.11258250186464769
32.0,male,2,own,moderate,little,2848.0,10.0,car,good,284.77152284771523,31-40,89.0,0,0,2,1,0.5197505197505198
64.5,male,3,own,little,little,7882.375,6.0,car,bad,1313.5102482919513,60+,122.20736434108527,0,0,1,1,0.11258250186464769
33.0,male,2,own,moderate,little,2359.0,24.0,furniture/equipment,bad,98.28757135119369,31-40,71.48484848484848,0,0,2,1,0.5954153021732659
39.0,male,3,rent,little,little,3345.0,24.0,furniture/equipment,bad,139.36919295029372,31-40,85.76923076923077,0,0,1,1,0.2301495972382048
28.0,female,2,own,little,little,1817.0,18.0,furniture/equipment,good,100.9388367312927,18-30,64.89285714285714,0,0,1,1,0.35498757543485976
37.0,male,3,own,quite rich,little,7882.375,42.0,radio/TV,good,187.6711268779315,31-40,213.03716216216216,0,0,3,1,0.33774750559394306
22.0,female,2,rent,little,little,1366.0,9.0,radio/TV,bad,151.76091545383846,18-30,62.09090909090909,0,0,1,1,0.42265426880811496
30.0,male,2,rent,little,moderate,2002.0,12.0,car,good,166.81943171402384,18-30,66.73333333333333,0,0,1,2,0.33311125916055967
55.0,male,2,own,little,little,6872.0,24.0,furniture/equipment,bad,286.32140327486354,51-60,124.94545454545455,0,0,1,1,0.12703252032520326
46.0,male,2,own,little,little,697.0,12.0,car,bad,58.07849345887843,41-50,15.152173913043478,0,0,1,1,0.5892751915144372
21.0,female,2,rent,little,little,1049.0,18.0,furniture/equipment,good,58.27454030331648,18-30,49.95238095238095,0,0,1,1,0.4880429477794046
39.0,male,2,free,little,little,7882.375,42.0,car,bad,187.6711268779315,31-40,202.11217948717947,0,0,1,1,0.11258250186464769
58.0,male,2,own,little,little,1867.0,30.0,radio/TV,good,62.23125895803473,51-60,32.189655172413794,0,0,1,1,0.3487966515521451
43.0,male,1,own,little,little,1344.0,12.0,car,good,111.99066744437964,41-50,31.25581395348837,0,0,1,1,0.4266211604095563
24.0,male,1,own,little,little,1747.0,24.0,furniture/equipment,good,72.78863380692471,18-30,72.79166666666667,0,0,1,1,0.3640334910811795
22.0,female,2,own,little,moderate,1670.0,9.0,radio/TV,bad,185.53494056215976,18-30,75.9090909090909,0,0,1,2,0.37453183520599254
30.0,male,2,own,little,little,1224.0,9.0,car,good,135.9848905677147,18-30,40.8,0,0,1,1,0.44964028776978415
42.0,male,2,own,quite rich,little,522.0,12.0,radio/TV,good,43.49637530205816,41-50,12.428571428571429,0,0,3,1,1.9710906701708277
23.0,female,2,own,little,little,1498.0,12.0,radio/TV,good,124.82293142238147,18-30,65.1304347826087,0,0,1,1,0.4003202562049639
30.0,male,3,own,moderate,moderate,1919.0,30.0,radio/TV,bad,63.96453451551615,18-30,63.96666666666667,0,0,2,2,0.6851661527920521
28.0,female,1,own,little,rich,745.0,9.0,radio/TV,bad,82.76858126874792,18-30,26.607142857142858,0,0,1,3,0.5730659025787965
30.0,male,3,rent,little,moderate,2063.0,6.0,radio/TV,good,343.77603732711214,18-30,68.76666666666667,0,0,1,2,0.326477309826967
42.0,male,2,free,little,moderate,6288.0,42.0,education,bad,149.71072117330542,41-50,149.71428571428572,0,0,1,2,0.137211855104281
46.0,male,3,own,little,little,6842.0,24.0,car,good,285.07145535602683,41-50,148.7391304347826,0,0,1,1,0.12751849018107625
45.0,male,3,own,little,little,3527.0,12.0,car,good,293.89217565202904,41-50,78.37777777777778,0,0,1,1,0.2208968411751712
31.0,male,1,own,little,little,1546.0,10.0,car,good,154.5845415458454,31-40,49.87096774193548,0,0,1,1,0.39277297721916726
31.0,male,2,own,little,little,929.0,24.0,furniture/equipment,good,38.70672055331028,31-40,29.967741935483872,0,0,1,1,0.5184033177812338
42.0,male,1,own,little,little,1455.0,4.0,car,good,363.6590852286928,41-50,34.642857142857146,0,0,1,1,0.40733197556008144
46.0,female,2,rent,little,little,1845.0,15.0,furniture/equipment,good,122.99180054663023,41-50,40.108695652173914,0,0,1,1,0.351493848857645
30.0,female,2,own,quite rich,moderate,7882.375,42.0,car,good,187.6711268779315,18-30,262.74583333333334,0,0,3,2,0.33774750559394306
30.0,male,2,free,quite rich,little,3349.0,24.0,furniture/equipment,bad,139.5358526728053,18-30,111.63333333333334,0,0,3,1,0.6898137502874223
38.0,male,3,own,little,little,2859.0,12.0,car,good,238.23014748770936,31-40,75.23684210526316,0,0,1,1,0.2591344908007256
43.0,male,1,own,little,little,1533.0,18.0,furniture/equipment,bad,85.16193544803066,41-50,35.651162790697676,0,0,1,1,0.3947887879984209
31.0,male,2,own,moderate,little,3621.0,24.0,radio/TV,bad,150.8687138035915,31-40,116.80645161290323,0,0,2,1,0.4328067517853278
40.0,male,0,own,little,moderate,3590.0,18.0,business,good,199.43336481306594,31-40,89.75,0,0,1,2,0.2178649237472767
24.0,male,2,own,little,little,2145.0,36.0,business,bad,59.581678286714265,18-30,89.375,0,0,1,1,0.3179650238473768
28.0,female,2,rent,quite rich,moderate,4113.0,24.0,car,bad,171.36785967251365,18-30,146.89285714285714,0,0,3,2,0.586739683160571
26.0,female,3,own,little,little,7882.375,36.0,furniture/equipment,bad,218.94877920057777,18-30,303.1682692307692,0,0,1,1,0.11258250186464769
29.0,female,2,own,little,little,1893.0,12.0,car,good,157.7368552620615,18-30,65.27586206896552,0,0,1,1,0.34566194262011757
57.0,female,3,rent,rich,little,1231.0,24.0,radio/TV,good,51.28952960293321,51-60,21.596491228070175,0,0,4,1,1.7929179740026895
49.0,male,1,own,little,rich,3656.0,30.0,radio/TV,good,121.86260457984733,41-50,74.61224489795919,0,0,1,3,0.21477663230240548
37.0,male,1,own,little,moderate,1154.0,9.0,radio/TV,good,128.20797689145652,31-40,31.18918918918919,0,0,1,2,0.46425255338904364
45.0,male,1,own,little,little,4006.0,28.0,car,bad,143.06631906003358,41-50,89.02222222222223,0,0,1,1,0.1997602876548142
30.0,male,2,free,moderate,moderate,3069.0,24.0,furniture/equipment,good,127.86967209699596,18-30,102.3,0,0,2,2,0.4915212582944212
30.0,male,2,rent,little,little,1740.0,6.0,radio/TV,good,289.95167472087985,18-30,58.0,0,0,1,1,0.36496350364963503
47.0,male,2,own,little,moderate,2353.0,21.0,car,good,112.04228370077615,41-50,50.06382978723404,0,0,1,2,0.29824038174768863
29.0,male,2,own,little,little,3556.0,15.0,car,good,237.05086327578164,18-30,122.62068965517241,0,0,1,1,0.21949078138718173
35.0,male,2,own,quite rich,little,2397.0,24.0,radio/TV,bad,99.87083871505354,31-40,68.48571428571428,0,0,3,1,0.8831321754489255
22.0,male,1,own,little,moderate,454.0,6.0,repairs,good,75.65405765705715,18-30,20.636363636363637,0,0,1,2,0.687757909215956
26.0,female,2,own,little,moderate,1715.0,30.0,radio/TV,good,57.16476117462751,18-30,65.96153846153847,0,0,1,2,0.3683241252302026
23.0,male,1,own,quite rich,moderate,2520.0,27.0,radio/TV,bad,93.32987667123439,18-30,109.56521739130434,0,0,3,2,0.8522727272727273
54.0,female,3,rent,little,little,3568.0,15.0,radio/TV,good,237.8508099460036,51-60,66.07407407407408,0,0,1,1,0.21891418563922943
29.0,male,2,rent,little,little,7166.0,42.0,radio/TV,good,170.6149853574915,18-30,247.10344827586206,0,0,1,1,0.12245897624295861
40.0,male,1,own,little,little,3939.0,11.0,car,good,358.05835833106084,31-40,98.475,0,0,1,1,0.2024701356549909
22.0,male,2,own,moderate,moderate,1514.0,15.0,repairs,good,100.92660489300714,18-30,68.81818181818181,0,0,2,2,0.7955449482895783
43.0,male,1,own,little,little,7393.0,24.0,car,good,308.0288321319945,41-50,171.93023255813952,0,0,1,1,0.11914690813773382
29.0,female,0,rent,little,little,1193.0,24.0,car,bad,49.70626223907337,18-30,41.13793103448276,0,0,1,1,0.45599635202918376
36.0,male,2,rent,little,little,7297.0,42.0,business,bad,173.7339587152687,31-40,202.69444444444446,0,0,1,1,0.1205254911413764
33.0,female,2,own,little,little,2831.0,30.0,radio/TV,good,94.36352121595947,31-40,85.78787878787878,0,0,1,1,0.26102845210127906
57.0,female,1,own,quite rich,rich,1258.0,24.0,radio/TV,good,52.41448272988625,51-60,22.07017543859649,0,0,3,3,1.328609388839681
64.0,female,2,own,little,moderate,753.0,6.0,radio/TV,good,125.47908681886352,60+,11.765625,0,0,1,2,0.5704506560182544
42.0,male,2,own,little,moderate,2427.0,18.0,business,good,134.82584300872173,41-50,57.785714285714285,0,0,1,2,0.29180040852057193
47.0,male,1,own,little,little,2538.0,24.0,car,bad,105.7455939335861,41-50,54.0,0,0,1,1,0.2826455624646693
25.0,male,2,rent,moderate,moderate,1264.0,15.0,car,bad,84.26104926338245,18-30,50.56,0,0,2,2,0.8833922261484098
49.0,male,2,own,little,moderate,7882.375,30.0,furniture/equipment,bad,262.73707543081895,41-50,160.86479591836735,0,0,1,2,0.11258250186464769
33.0,male,3,rent,little,little,4844.0,42.0,business,bad,115.33058736696746,31-40,146.78787878787878,0,0,1,1,0.17111567419575632
28.0,female,3,own,moderate,rich,2923.0,21.0,car,good,139.18384838817198,18-30,104.39285714285714,0,0,2,3,0.5098139179199592
26.0,male,2,own,little,little,7882.375,36.0,car,bad,218.94877920057777,18-30,303.1682692307692,0,0,1,1,0.11258250186464769
30.0,male,1,own,little,little,2028.0,24.0,furniture/equipment,good,84.49647931336195,18-30,67.6,0,0,1,1,0.33025099075297226
25.0,female,2,rent,little,little,1433.0,15.0,furniture/equipment,good,95.52696486900874,18-30,57.32,0,0,1,1,0.41101520756267984
33.0,male,2,own,little,rich,6289.0,42.0,business,good,149.73453013023502,31-40,190.57575757575756,0,0,1,3,0.13719303059404583
64.0,female,2,own,moderate,little,1409.0,13.0,radio/TV,good,108.37627874778863,60+,22.015625,0,0,2,1,0.8302200083022001
29.0,male,3,free,little,little,6579.0,24.0,car,good,274.1135786008916,18-30,226.86206896551724,0,0,1,1,0.13194352816994326
48.0,male,1,own,little,moderate,1743.0,24.0,radio/TV,good,72.62197408441314,41-50,36.3125,0,0,1,2,0.3645643456069996
37.0,male,1,own,little,little,3565.0,12.0,education,good,297.0585784517957,31-40,96.35135135135135,0,0,1,1,0.2190580503833516
34.0,male,1,own,moderate,little,1569.0,15.0,radio/TV,good,104.59302713152456,31-40,46.14705882352941,0,0,2,1,0.7785130400934216
23.0,male,1,rent,little,little,1936.0,18.0,radio/TV,good,107.54958057885672,18-30,84.17391304347827,0,0,1,1,0.34059945504087197
30.0,male,3,own,little,little,3959.0,36.0,furniture/equipment,good,109.96916752312437,18-30,131.96666666666667,0,0,1,1,0.20165355918531963
50.0,male,2,own,little,little,2390.0,12.0,car,good,199.15007082743105,41-50,47.8,0,0,1,1,0.2949852507374631
31.0,female,1,own,little,little,1736.0,12.0,furniture/equipment,good,144.65461211565705,31-40,56.0,0,0,1,1,0.3654970760233918
40.0,male,3,own,little,little,3857.0,30.0,car,good,128.5623812539582,31-40,96.425,0,0,1,1,0.20588840848260243
38.0,male,2,own,little,little,804.0,12.0,radio/TV,good,66.99441713190568,31-40,21.157894736842106,0,0,1,1,0.5543237250554324
23.0,male,2,free,little,little,1845.0,42.0,radio/TV,bad,43.92752553510631,18-30,80.21739130434783,0,0,1,1,0.351493848857645
27.0,male,2,own,moderate,moderate,4576.0,42.0,car,good,108.94978690983548,18-30,169.4814814814815,0,0,2,2,0.3586800573888092
